 28.7074260 -49.8859634 PHE  I
 28.6932570 -50.8859215 ERI  O
 28.6932570 -50.8859215 PHE  O
 28.6595700  10.5322638 ARI  I
 28.6595700  10.5322638 PSC  I
 28.6333510 -81.8914185 HYI  I
 28.6140420   2.6157229 CET  I
 28.6140420   2.6157229 PSC  I
 28.6125560  58.1171455 PER  I
 28.5755550  47.6168938 PER  I
 28.5733360 -57.8855820 ERI  I
 28.5035430  25.6167431 TRI  I
 28.4562420 -23.7671604 FOR  I
 28.3326930 -39.3834801 FOR  I
 28.3326930 -39.3834801 PHE  I
 28.2422740  77.6216736 CEP  I
 28.2073950 -23.7657547 CET  I
 28.1710690 -81.8886030 OCT  I
 28.0820060 -57.8827744 HYI  I
 27.9801010  77.6230698 CAS  I
 27.9532470 -50.8817101 ERI  I
 27.9532470 -50.8817101 PHE  I
 27.9501340  35.6200294 TRI  I
 27.9431670  47.6203957 AND  I
 27.8240740  35.6207199 AND  I
 27.7497180  25.6209259 ARI  I
 27.7223410  58.1220322 CAS  I
 27.7090770 -81.8858337 HYI  I
 27.6575850  10.5378466 ARI  I
 27.6575850  10.5378466 PSC  I
 27.6398110  88.6459579 CEP  I
 27.6135710   2.6212978 CET  I
 27.6135710   2.6212978 PSC  I
 27.5952220  58.1227188 CAS  O
 27.5952220  58.1227188 PER  O
 27.5907090 -57.8800125 ERI  I
 27.5857060  57.6227455 PER  I
 27.5764470  57.1227684 CAS  I
 27.5674350  56.6227913 PER  I
 27.5637440  47.6224594 PER  I
 27.5586570  56.1228142 CAS  I
 27.5501060  55.6228371 PER  I
 27.5417700  55.1228600 CAS  I
 27.5336410  54.6228828 CAS  O
 27.5336410  54.6228828 PER  O
 27.4985390  25.6222954 TRI  I
 27.4610260 -23.7616138 FOR  I
 27.3415980 -39.3779564 FOR  I
 27.3415980 -39.3779564 PHE  I
 27.2472220 -81.8831100 OCT  I
 27.2123410 -23.7602577 CET  I
 27.1930840  77.6271744 CEP  I
 27.0993030 -57.8772964 HYI  I
 26.9685240  50.6257439 AND  O
 26.9667720 -50.8762589 ERI  I
 26.9685240  50.6257439 PER  O
 26.9667720 -50.8762589 PHE  I
 26.9556590  49.6257782 AND  I
 26.9556590  49.6257782 PER  I
 26.9433110  48.6258125 AND  I
 26.9433110  48.6258125 PER  I
 26.9423760  35.6254768 TRI  I
 26.9314390  47.6258430 AND  O
 26.9306340  77.6285172 CAS  I
 26.9314390  47.6258430 PER  O
 26.8164600  35.6261444 AND  I
 26.7853720 -81.8804245 HYI  I
 26.7647100  28.6262817 PSC  O
 26.7647100  28.6262817 TRI  O
 26.7579110  27.6263008 PSC  I
 26.7579110  27.6263008 TRI  I
 26.7512360  26.6263180 PSC  I
 26.7512360  26.6263180 TRI  I
 26.7441340  25.5430069 ARI  I
 26.7446740  25.6263351 ARI  O
 26.7446740  25.6263351 PSC  O
 26.7446740  25.6263351 TRI  O
 26.7382240  24.6263523 PSC  I
 26.7376920  24.5430241 ARI  I
 26.7313510  23.5430393 ARI  I
 26.7318750  23.6263676 PSC  I
 26.7251070  22.5430565 ARI  I
 26.7256230  22.6263847 PSC  I
 26.7189520  21.5430737 ARI  I
 26.7194610  21.6264019 PSC  I
 26.7133840  20.6264172 PSC  I
 26.7128820  20.5430889 ARI  I
 26.7068890  19.5431042 ARI  I
 26.7073860  19.6264343 PSC  I
 26.7009710  18.5431213 ARI  I
 26.7014620  18.6264496 PSC  I
 26.6951220  17.5431347 ARI  I
 26.6956080  17.6264648 PSC  I
 26.6893360  16.5431519 ARI  I
 26.6898180  16.6264801 PSC  I
 26.6836120  15.5431671 ARI  I
 26.6840860  15.6264954 PSC  I
 26.6779420  14.5431814 ARI  I
 26.6784140  14.6265106 PSC  I
 26.6723250  13.5431957 ARI  I
 26.6727910  13.6265249 PSC  I
 26.6667520  12.5432110 ARI  I
 26.6672160  12.6265402 PSC  I
 26.6612240  11.5432253 ARI  I
 26.6616840  11.6265545 PSC  I
 26.6557340  10.5432396 ARI  O
 26.6561890  10.6265688 PSC  I
 26.6557340  10.5432396 PSC  O
 26.6132460   2.6266825 CET  I
 26.6132460   2.6266825 PSC  I
 26.6080810 -57.8746300 ERI  I
 26.5183140  54.6282539 CAS  I
 26.5183140  54.6282539 PER  I
 26.4659990 -23.7562580 CET  O
 26.4652620 -23.8729267 FOR  I
 26.4659990 -23.7562580 FOR  O
 26.4618030  50.6283989 AND  I
 26.4596360 -24.7562428 CET  I
 26.4588890 -24.8729095 CET  O
 26.4588890 -24.8729095 FOR  O
 26.4588890 -24.8729095 SCL  O
 26.4556640 -25.3729000 FOR  I
 26.4524100 -25.8728924 SCL  I
 26.4491310 -26.3728848 FOR  I
 26.4458220 -26.8728752 SCL  I
 26.4424860 -27.3728657 FOR  I
 26.4391170 -27.8728580 SCL  I
 26.4357180 -28.3728485 FOR  I
 26.4322860 -28.8728390 SCL  I
 26.4288220 -29.3728313 FOR  I
 26.4253230 -29.8728218 SCL  I
 26.4217910 -30.3728104 FOR  I
 26.4182190 -30.8728008 SCL  I
 26.4146130 -31.3727913 FOR  I
 26.4109660 -31.8727837 SCL  I
 26.4072790 -32.3727722 FOR  I
 26.4035540 -32.8727646 SCL  I
 26.3997840 -33.3727531 FOR  I
 26.3959690 -33.8727417 SCL  I
 26.3921130 -34.3727341 FOR  I
 26.3882070 -34.8727226 SCL  I
 26.3842560 -35.3727112 FOR  I
 26.3802560 -35.8727036 SCL  I
